0.000000000000000 0.000000000000000 0.000000000367040 
13107.000000000000000 0.000020000000000 0.000000000476372 
13107.000000000000000 0.000040000000000 0.000000000707178 
13107.000000000000000 0.000060000000000 0.000000001535270 
13107.000000000000000 0.000070000000000 0.000000002551010 
13107.000000000000000 0.000080000000000 0.000000004169990 
13107.000000000000000 0.000090000000000 0.000000007038981 
13107.000000000000000 0.000100000000000 0.000000011504762 
13107.000000000000000 0.000110000000000 0.000000019030783 
13107.000000000000000 0.000120000000000 0.000000031443224 
13107.000000000000000 0.000130000000000 0.000000050472772 
13107.000000000000000 0.000140000000000 0.000000081613076 
13107.000000000000000 0.000150000000000 0.000000129508131 
13107.000000000000000 0.000160000000000 0.000000154181019 
13107.000000000000000 0.000170000000000 0.000000184420063 
13107.000000000000000 0.000180000000000 0.000000218230307 
13107.000000000000000 0.000190000000000 0.000000251214232 
13107.000000000000000 0.000200000000000 0.000000294191599 
13107.000000000000000 0.000210000000000 0.000000343727756 
13107.000000000000000 0.000220000000000 0.000000400618816 
13107.000000000000000 0.000230000000000 0.000000460183248 
13107.000000000000000 0.000240000000000 0.000000516132631 
13107.000000000000000 0.000250000000000 0.000000580150604 
13107.000000000000000 0.000260000000000 0.000000662123050 
13107.000000000000000 0.000270000000000 0.000000741237643 
13107.000000000000000 0.000280000000000 0.000000817618956 
13107.000000000000000 0.000290000000000 0.000000915210452 
13107.000000000000000 0.000300000000000 0.000001011455839 
13107.000000000000000 0.000310000000000 0.000001053317070 
13107.000000000000000 0.000320000000000 0.000001092761972 
13107.000000000000000 0.000330000000000 0.000001141275857 
13107.000000000000000 0.000340000000000 0.000001163166911 
13107.000000000000000 0.000350000000000 0.000001210034134 
13107.000000000000000 0.000360000000000 0.000001273433308 
13107.000000000000000 0.000370000000000 0.000001321592824 
13107.000000000000000 0.000380000000000 0.000001346210759 
13107.000000000000000 0.000390000000000 0.000001422256064 
13107.000000000000000 0.000400000000000 0.000001431699920 
13107.000000000000000 0.000410000000000 0.000001504115578 
13107.000000000000000 0.000420000000000 0.000001576822216 
13107.000000000000000 0.000430000000000 0.000001589630930 
13107.000000000000000 0.000440000000000 0.000001652246847 
13107.000000000000000 0.000450000000000 0.000001705877753 
13107.000000000000000 0.000450000000000 0.000001711314191 
13107.000000000000000 0.000450000000000 0.000001678896074 
13107.000000000000000 0.000450000000000 0.000001724964004 
13107.000000000000000 0.000450000000000 0.000001727704051 
13107.000000000000000 0.000450000000000 0.000001724964004 
13107.000000000000000 0.000450000000000 0.000001711314191 
13107.000000000000000 0.000450000000000 0.000001727704051 
13107.000000000000000 0.000450000000000 0.000001730447465 
13107.000000000000000 0.000450000000000 0.000001724964004 
13107.000000000000000 0.000450000000000 0.000001738697934 
13107.000000000000000 0.000450000000000 0.000001724964004 
13107.000000000000000 0.000450000000000 0.000001733194249 
13107.000000000000000 0.000450000000000 0.000001722227321 
13107.000000000000000 0.000450000000000 0.000001708594297 
13107.000000000000000 0.000450000000000 0.000001695045036 
13107.000000000000000 0.000450000000000 0.000001746978790 
13107.000000000000000 0.000450000000000 0.000001738697934 
